51186,19801114,0
51186,19801115,0
51186,19801116,1
51186,19801117,1
51186,19801118,1
51186,19801119,0
51186,19801120,1
51186,19801121,1
51186,19801122,1
51186,19801123,1
51186,19801124,1
51186,19801125,1
51186,19801126,1
51186,19801127,1
51186,19801128,1
51186,19801129,1
51186,19801130,1
51232,19801101,0
51232,19801102,0
51232,19801103,0
51232,19801104,0
51232,19801105,0
51232,19801106,0
51232,19801107,0
51232,19801108,0
51232,19801109,0
51232,19801110,0
51232,19801111,0
51232,19801112,0
51232,19801113,0
51232,19801114,0
51232,19801115,0
51232,19801116,0
51232,19801117,0
51232,19801118,0
51232,19801119,0
51232,19801120,0
51232,19801121,0
51232,19801122,0
51232,19801123,0
51232,19801124,0
51232,19801125,0
51232,19801126,0
51232,19801127,0
51232,19801128,0
51232,19801129,0
51232,19801130,0
51241,19801101,0
51241,19801102,0
51241,19801103,0
51241,19801104,0
51241,19801105,0
51241,19801106,0
51241,19801107,0
51241,19801108,0
51241,19801109,0
51241,19801110,0
51241,19801111,0
51241,19801112,0
51241,19801113,0
51241,19801114,0
51241,19801115,0
51241,19801116,0
51241,19801117,0
51241,19801118,0
51241,19801119,0
51241,19801120,0
51241,19801121,0
51241,19801122,0
51241,19801123,0
51241,19801124,1
51241,19801125,1
51241,19801126,1
51241,19801127,1
51241,19801128,1
51241,19801129,1
51241,19801130,1
51243,19801101,0
51243,19801102,0
51243,19801103,0
51243,19801104,0
51243,19801105,0
51243,19801106,0
51243,19801107,0
51243,19801108,0
51243,19801109,0
51243,19801110,0
51243,19801111,0
51243,19801112,0
51243,19801113,0
51243,19801114,0
51243,19801115,0
51243,19801116,0
51243,19801117,0
51243,19801118,0
51243,19801119,0
51243,19801120,0
51243,19801121,0
51243,19801122,0
51243,19801123,0
51243,19801124,0
51243,19801125,0
51243,19801126,0
51243,19801127,0
51243,19801128,0
51243,19801129,0
51243,19801130,0
51288,19801101,0
51288,19801102,0
51288,19801103,0
51288,19801104,0
51288,19801105,0
51288,19801106,0
51288,19801107,0
51288,19801108,0
51288,19801109,0
51288,19801110,1
51288,19801111,1
51288,19801112,1
51288,19801113,1
51288,19801114,0
51288,19801115,0
51288,19801116,0
51288,19801117,0
51288,19801118,0
51288,19801119,0
51288,19801120,1
51288,19801121,1
51288,19801122,1
51288,19801123,1
51288,19801124,1
51288,19801125,1
51288,19801126,1
51288,19801127,1
51288,19801128,1
51288,19801129,1
51288,19801130,1
51330,19801101,0
51330,19801102,0
51330,19801103,0
51330,19801104,0
51330,19801105,0
51330,19801106,0
51330,19801107,0
51330,19801108,0
51330,19801109,0
51330,19801110,0
51330,19801111,0
51330,19801112,0
51330,19801113,0
51330,19801114,0
51330,19801115,0
51330,19801116,0
51330,19801117,0
51330,19801118,0
51330,19801119,0
51330,19801120,0
51330,19801121,0
51330,19801122,0
51330,19801123,0
51330,19801124,0
51330,19801125,0
51330,19801126,0
51330,19801127,0
51330,19801128,0
51330,19801129,0
51330,19801130,0
51334,19801101,0
51334,19801102,0
51334,19801103,0
51334,19801104,0
51334,19801105,0
51334,19801106,0
51334,19801107,0
51334,19801108,0
51334,19801109,0
51334,19801110,0
51334,19801111,0
51334,19801112,0
51334,19801113,0
51334,19801114,0
51334,19801115,0
51334,19801116,0
51334,19801117,0
51334,19801118,0
51334,19801119,0
51334,19801120,0
51334,19801121,0
51334,19801122,0
51334,19801123,0
51334,19801124,0
51334,19801125,0
51334,19801126,0
51334,19801127,0
51334,19801128,0
51334,19801129,0
51334,19801130,0
51346,19801101,0
51346,19801102,0
51346,19801103,0
51346,19801104,0
51346,19801105,0
51346,19801106,0
51346,19801107,0
51346,19801108,0
51346,19801109,0
51346,19801110,0
51346,19801111,0
51346,19801112,0
51346,19801113,0
51346,19801114,0
51346,19801115,0
51346,19801116,0
51346,19801117,0
51346,19801118,0
51346,19801119,0
51346,19801120,0
51346,19801121,0
51346,19801122,0
51346,19801123,0
51346,19801124,0
51346,19801125,0
51346,19801126,0
51346,19801127,0
51346,19801128,0
51346,19801129,0
51346,19801130,0
51356,19801101,0
51356,19801102,0
51356,19801103,0
51356,19801104,0
51356,19801105,0
51356,19801106,0
51356,19801107,0
51356,19801108,0
51356,19801109,0
51356,19801110,0
51356,19801111,0
51356,19801112,0
51356,19801113,0
51356,19801114,0
51356,19801115,0
51356,19801116,0
51356,19801117,0
51356,19801118,0
51356,19801119,0
51356,19801120,0
51356,19801121,0
51356,19801122,0
51356,19801123,0
51356,19801124,0
51356,19801125,0
51356,19801126,0
51356,19801127,0
51356,19801128,0
51356,19801129,0
51356,19801130,0
51365,19801101,0
51365,19801102,0
51365,19801103,0
51365,19801104,0
51365,19801105,0
51365,19801106,0
51365,19801107,0
51365,19801108,0
51365,19801109,0
51365,19801110,0
51365,19801111,0
51365,19801112,0
51365,19801113,0
51365,19801114,0
51365,19801115,0
51365,19801116,0
51365,19801117,0
51365,19801118,0
51365,19801119,0
51365,19801120,1
51365,19801121,0
51365,19801122,0
51365,19801123,0
51365,19801124,0
51365,19801125,0
51365,19801126,0
51365,19801127,0
51365,19801128,0
51365,19801129,0
51365,19801130,0
51379,19801101,0
51379,19801102,0
51379,19801103,0
51379,19801104,0
51379,19801105,0
51379,19801106,0
51379,19801107,0
51379,19801108,0
51379,19801109,0
51379,19801110,0
51379,19801111,0
51379,19801112,0
51379,19801113,0
51379,19801114,0
51379,19801115,0
51379,19801116,0
51379,19801117,0
51379,19801118,0
51379,19801119,0
51379,19801120,0
51379,19801121,0
51379,19801122,0
51379,19801123,0
51379,19801124,0
51379,19801125,0
51379,19801126,0
51379,19801127,0
51379,19801128,0
51379,19801129,0
51379,19801130,0
51431,19801101,0
51431,19801102,0
51431,19801103,0
51431,19801104,0
51431,19801105,0
51431,19801106,0
51431,19801107,0
51431,19801108,0
51431,19801109,0
51431,19801110,0
51431,19801111,0
51431,19801112,0
51431,19801113,0
51431,19801114,0
51431,19801115,0
51431,19801116,0
51431,19801117,0
51431,19801118,0
51431,19801119,0
51431,19801120,0
51431,19801121,0
51431,19801122,0
51431,19801123,0
51431,19801124,0
51431,19801125,0
51431,19801126,0
51431,19801127,0
51431,19801128,0
51431,19801129,0
51431,19801130,0
51437,19801101,0
51437,19801102,0
51437,19801103,0
51437,19801104,0
51437,19801105,0
51437,19801106,0
51437,19801107,0
51437,19801108,0
51437,19801109,0
51437,19801110,0
51437,19801111,0
51437,19801112,0
51437,19801113,0
51437,19801114,0
51437,19801115,0
51437,19801116,0
51437,19801117,0
51437,19801118,0
51437,19801119,0
51437,19801120,0
51437,19801121,0
51437,19801122,0
51437,19801123,0
51437,19801124,0
51437,19801125,0
51437,19801126,0
51437,19801127,1
51437,19801128,1
51437,19801129,1
51437,19801130,0
51463,19801101,0
51463,19801102,0
51463,19801103,0
51463,19801104,0
51463,19801105,0
51463,19801106,0
51463,19801107,0
51463,19801108,0
51463,19801109,0
51463,19801110,0
51463,19801111,0
51463,19801112,0
51463,19801113,0
51463,19801114,0
51463,19801115,0
51463,19801116,0
51463,19801117,0
51463,19801118,0
51463,19801119,0
51463,19801120,1
51463,19801121,1
51463,19801122,0
51463,19801123,0
51463,19801124,0
51463,19801125,0
51463,19801126,0
51463,19801127,0
51463,19801128,0
51463,19801129,0
51463,19801130,0
51477,19801101,0
51477,19801102,0
51477,19801103,0
51477,19801104,0
51477,19801105,0
51477,19801106,0
51477,19801107,0
51477,19801108,0
51477,19801109,0
51477,19801110,0
51477,19801111,0
51477,19801112,0
51477,19801113,0
51477,19801114,0
51477,19801115,0
51477,19801116,0
51477,19801117,0
51477,19801118,0
51477,19801119,0
51477,19801120,0
51477,19801121,0
51477,19801122,0
51477,19801123,0
51477,19801124,0
51477,19801125,0
51477,19801126,0
51477,19801127,0
51477,19801128,0
51477,19801129,0
51477,19801130,0
51053,19801201,1
51053,19801202,1
51053,19801203,1
51053,19801204,1
51053,19801205,1
51053,19801206,1
51053,19801207,1
51053,19801208,1
51053,19801209,1
51053,19801210,1
51053,19801211,1
51053,19801212,1
51053,19801213,1
51053,19801214,1
51053,19801215,1
51053,19801216,1
51053,19801217,1
51053,19801218,1
51053,19801219,1
51053,19801220,1
51053,19801221,1
51053,19801222,1
51053,19801223,1
51053,19801224,1
51053,19801225,1
51053,19801226,1
51053,19801227,1
51053,19801228,1
51053,19801229,1
51053,19801230,1
51053,19801231,1
51059,19801201,1
51059,19801202,1
51059,19801203,1
51059,19801204,1
51059,19801205,1
51059,19801206,1
51059,19801207,1
51059,19801208,1
51059,19801209,1
51059,19801210,1
51059,19801211,1
51059,19801212,1
51059,19801213,1
51059,19801214,1
51059,19801215,1
51059,19801216,1
51059,19801217,1
51059,19801218,1
51059,19801219,1
51059,19801220,1
51059,19801221,1
51059,19801222,1
51059,19801223,1
51059,19801224,1
51059,19801225,1
51059,19801226,1
51059,19801227,1
51059,19801228,1
51059,19801229,1
51059,19801230,1
51059,19801231,1
51068,19801201,0
51068,19801202,0
51068,19801203,0
51068,19801204,0
51068,19801205,0
51068,19801206,0
51068,19801207,0
51068,19801208,0
51068,19801209,0
51068,19801210,0
51068,19801211,0
51068,19801212,0
51068,19801213,0
51068,19801214,0
51068,19801215,1
51068,19801216,1
51068,19801217,1
51068,19801218,1
51068,19801219,1
51068,19801220,1
51068,19801221,1
51068,19801222,1
51068,19801223,1
51068,19801224,1
51068,19801225,1
51068,19801226,1
51068,19801227,1
51068,19801228,1
51068,19801229,1
51068,19801230,1
51068,19801231,1
51076,19801201,1
51076,19801202,1
51076,19801203,1
51076,19801204,1
51076,19801205,1
51076,19801206,1
51076,19801207,1
51076,19801208,1
51076,19801209,1
51076,19801210,1
51076,19801211,1
51076,19801212,1
51076,19801213,1
51076,19801214,1
51076,19801215,1
51076,19801216,1
51076,19801217,1
51076,19801218,1
51076,19801219,1
51076,19801220,1
51076,19801221,1
51076,19801222,1
51076,19801223,1
51076,19801224,1
51076,19801225,1
51076,19801226,1
51076,19801227,1
51076,19801228,1
51076,19801229,1
51076,19801230,1
51076,19801231,1
51087,19801201,1
51087,19801202,1
51087,19801203,1
51087,19801204,1
51087,19801205,1
51087,19801206,1
51087,19801207,1
51087,19801208,1
51087,19801209,1
51087,19801210,1
51087,19801211,1
51087,19801212,1
51087,19801213,1
51087,19801214,1
51087,19801215,1
51087,19801216,1
51087,19801217,1
51087,19801218,1
51087,19801219,1
51087,19801220,1
51087,19801221,1
51087,19801222,1
51087,19801223,1
51087,19801224,1
51087,19801225,1
51087,19801226,1
51087,19801227,1
51087,19801228,1
51087,19801229,1
51087,19801230,1
51087,19801231,1
51133,19801201,1
51133,19801202,1
51133,19801203,1
51133,19801204,1
51133,19801205,1
51133,19801206,1
51133,19801207,1
51133,19801208,1
51133,19801209,1
51133,19801210,1
51133,19801211,1
51133,19801212,1
51133,19801213,1
51133,19801214,1
51133,19801215,1
51133,19801216,1
51133,19801217,1
51133,19801218,1
51133,19801219,1
51133,19801220,1
51133,19801221,1
51133,19801222,1
51133,19801223,1
51133,19801224,1
51133,19801225,1
51133,19801226,1
51133,19801227,1
51133,19801228,1
51133,19801229,1
51133,19801230,1
51133,19801231,1
51156,19801201,0
51156,19801202,0
51156,19801203,0
51156,19801204,0
51156,19801205,0
51156,19801206,0
51156,19801207,0
51156,19801208,0
51156,19801209,0
51156,19801210,0
51156,19801211,0
51156,19801212,0
51156,19801213,0
51156,19801214,0
51156,19801215,0
51156,19801216,0
51156,19801217,0
51156,19801218,0
51156,19801219,0
51156,19801220,0
51156,19801221,0
51156,19801222,0
51156,19801223,0
51156,19801224,0
51156,19801225,0
51156,19801226,0
51156,19801227,0
51156,19801228,0
51156,19801229,0
51156,19801230,0
51156,19801231,0
51186,19801201,1
51186,19801202,1
51186,19801203,1
51186,19801204,1
51186,19801205,1
51186,19801206,1
51186,19801207,1
51186,19801208,1
51186,19801209,1
51186,19801210,1
51186,19801211,1
51186,19801212,1
51186,19801213,1
51186,19801214,1
51186,19801215,1
51186,19801216,1
51186,19801217,1
51186,19801218,1
51186,19801219,1
51186,19801220,1
51186,19801221,1
51186,19801222,1
51186,19801223,1
51186,19801224,1
51186,19801225,1
51186,19801226,1
51186,19801227,1
51186,19801228,1
51186,19801229,1
51186,19801230,1
51186,19801231,1
51232,19801201,0
51232,19801202,0
51232,19801203,0
51232,19801204,1
51232,19801205,1
51232,19801206,1
51232,19801207,1
51232,19801208,1
51232,19801209,1
51232,19801210,1
51232,19801211,1
51232,19801212,1
51232,19801213,1
51232,19801214,1
51232,19801215,1
51232,19801216,1
51232,19801217,1
51232,19801218,1
51232,19801219,1
51232,19801220,1
51232,19801221,1
51232,19801222,1
51232,19801223,1
51232,19801224,1
51232,19801225,1
51232,19801226,1
51232,19801227,1
51232,19801228,1
51232,19801229,1
51232,19801230,1
51232,19801231,1
51241,19801201,1
51241,19801202,1
51241,19801203,1
51241,19801204,1
51241,19801205,1
51241,19801206,1
51241,19801207,1
51241,19801208,1
51241,19801209,1
51241,19801210,1
51241,19801211,1
51241,19801212,1
51241,19801213,1
51241,19801214,1
51241,19801215,1
51241,19801216,1
51241,19801217,1
51241,19801218,1
51241,19801219,1
51241,19801220,1
51241,19801221,1
51241,19801222,1
51241,19801223,1
51241,19801224,1
51241,19801225,1
51241,19801226,1
51241,19801227,1
51241,19801228,1
51241,19801229,1
51241,19801230,1
51241,19801231,1
51243,19801201,0
51243,19801202,0
51243,19801203,0
51243,19801204,1
51243,19801205,1
51243,19801206,1
51243,19801207,1
51243,19801208,1
51243,19801209,1
51243,19801210,1
51243,19801211,1
51243,19801212,1
51243,19801213,1
51243,19801214,1
51243,19801215,1
51243,19801216,1
51243,19801217,1
51243,19801218,1
51243,19801219,1
51243,19801220,1
51243,19801221,1
51243,19801222,1
51243,19801223,1
51243,19801224,1
51243,19801225,1
51243,19801226,1
51243,19801227,1
51243,19801228,1
51243,19801229,1
51243,19801230,1
51243,19801231,1
51288,19801201,1
51288,19801202,1
51288,19801203,1
51288,19801204,1
51288,19801205,1
51288,19801206,1
51288,19801207,1
51288,19801208,1
51288,19801209,1
51288,19801210,1
51288,19801211,1
51288,19801212,1
51288,19801213,1
51288,19801214,1
51288,19801215,1
51288,19801216,1
51288,19801217,1
51288,19801218,1
51288,19801219,1
51288,19801220,1
51288,19801221,1
51288,19801222,1
51288,19801223,1
51288,19801224,1
51288,19801225,1
51288,19801226,1
51288,19801227,1
51288,19801228,1
51288,19801229,1
51288,19801230,1
51288,19801231,1
51330,19801201,0
51330,19801202,0
51330,19801203,0
51330,19801204,0
51330,19801205,0
51330,19801206,0
51330,19801207,0
51330,19801208,0
51330,19801209,0
51330,19801210,0
51330,19801211,0
51330,19801212,0
51330,19801213,0
51330,19801214,0
51330,19801215,0
51330,19801216,0
51330,19801217,0
51330,19801218,0
51330,19801219,0
51330,19801220,0
51330,19801221,0
51330,19801222,1
51330,19801223,1
51330,19801224,1
51330,19801225,1
51330,19801226,1
51330,19801227,1
51330,19801228,1
51330,19801229,1
51330,19801230,1
51330,19801231,1
51334,19801201,0
51334,19801202,0
51334,19801203,0
51334,19801204,0
51334,19801205,0
51334,19801206,0
51334,19801207,0
51334,19801208,0
51334,19801209,0
51334,19801210,0
51334,19801211,0
51334,19801212,0
51334,19801213,0
51334,19801214,0
51334,19801215,1
51334,19801216,1
51334,19801217,1
51334,19801218,1
51334,19801219,1
51334,19801220,1
51334,19801221,1
51334,19801222,1
51334,19801223,1
51334,19801224,1
51334,19801225,1
51334,19801226,1
51334,19801227,1
51334,19801228,1
51334,19801229,1
51334,19801230,1
51334,19801231,1
51346,19801201,0
51346,19801202,0
51346,19801203,0
51346,19801204,0
51346,19801205,0
51346,19801206,0
51346,19801207,0
51346,19801208,0
51346,19801209,0
51346,19801210,0
51346,19801211,0
51346,19801212,0
51346,19801213,0
51346,19801214,0
51346,19801215,1
51346,19801216,1
51346,19801217,1
51346,19801218,1
51346,19801219,1
51346,19801220,1
51346,19801221,1
51346,19801222,1
51346,19801223,1
51346,19801224,1
51346,19801225,1
51346,19801226,1
51346,19801227,1
51346,19801228,1
51346,19801229,1
51346,19801230,1
51346,19801231,1
51356,19801201,0
51356,19801202,0
51356,19801203,0
51356,19801204,0
51356,19801205,1
51356,19801206,0
51356,19801207,1
51356,19801208,1
51356,19801209,1
51356,19801210,1
51356,19801211,1
51356,19801212,1
51356,19801213,1
51356,19801214,1
51356,19801215,1
51356,19801216,1
51356,19801217,1
51356,19801218,1
51356,19801219,1
51356,19801220,1
51356,19801221,1
51356,19801222,1
51356,19801223,1
51356,19801224,1
51356,19801225,1
51356,19801226,1
51356,19801227,1
51356,19801228,1
51356,19801229,1
51356,19801230,1
51356,19801231,1
51365,19801201,0
51365,19801202,0
51365,19801203,0
51365,19801204,1
51365,19801205,1
51365,19801206,1
51365,19801207,1
51365,19801208,1
51365,19801209,0
51365,19801210,0
51365,19801211,1
51365,19801212,1
51365,19801213,1
51365,19801214,1
51365,19801215,1
51365,19801216,1
51365,19801217,1
51365,19801218,1
51365,19801219,1
51365,19801220,1
51365,19801221,1
51365,19801222,1
51365,19801223,1
51365,19801224,1
51365,19801225,1
51365,19801226,1
51365,19801227,1
51365,19801228,1
51365,19801229,1
51365,19801230,1
51365,19801231,1
51379,19801201,0
51379,19801202,0
51379,19801203,0
51379,19801204,0
51379,19801205,1
51379,19801206,1
51379,19801207,1
51379,19801208,1
51379,19801209,1
51379,19801210,1
51379,19801211,1
51379,19801212,1
51379,19801213,1
51379,19801214,1
51379,19801215,1
51379,19801216,1
51379,19801217,1
51379,19801218,1
51379,19801219,1
51379,19801220,1
51379,19801221,1
51379,19801222,1
51379,19801223,1
51379,19801224,1
51379,19801225,1
51379,19801226,1
51379,19801227,1
51379,19801228,1
51379,19801229,1
51379,19801230,1
51379,19801231,1
51431,19801201,0
51431,19801202,0
51431,19801203,0
51431,19801204,0
51431,19801205,0
51431,19801206,0
51431,19801207,0
51431,19801208,0
51431,19801209,0
51431,19801210,0
51431,19801211,0
51431,19801212,0
51431,19801213,0
51431,19801214,0
51431,19801215,0
51431,19801216,0
51431,19801217,0
51431,19801218,0
51431,19801219,0
51431,19801220,0
51431,19801221,0
51431,19801222,0
51431,19801223,0
51431,19801224,0
51431,19801225,0
51431,19801226,0
51431,19801227,0
51431,19801228,0
51431,19801229,0
51431,19801230,0
51431,19801231,0
51437,19801201,0
51437,19801202,0
51437,19801203,0
51437,19801204,0
51437,19801205,0
51437,19801206,0
51437,19801207,0
51437,19801208,0
51437,19801209,0
51437,19801210,0
51437,19801211,0
51437,19801212,0
51437,19801213,0
51437,19801214,1
51437,19801215,1
51437,19801216,1
51437,19801217,1
51437,19801218,1
51437,19801219,1
51437,19801220,1
51437,19801221,1
51437,19801222,1
51437,19801223,1
51437,19801224,1
51437,19801225,1
51437,19801226,0
51437,19801227,0
51437,19801228,0
51437,19801229,0
51437,19801230,0
51437,19801231,0
51463,19801201,0
51463,19801202,0
51463,19801203,0
51463,19801204,0
51463,19801205,1
51463,19801206,1
51463,19801207,1
51463,19801208,1
51463,19801209,1
51463,19801210,1
51463,19801211,1
51463,19801212,1
51463,19801213,1
51463,19801214,1
51463,19801215,1
51463,19801216,1
51463,19801217,1
51463,19801218,1
51463,19801219,1
51463,19801220,1
51463,19801221,1
51463,19801222,1
51463,19801223,1
51463,19801224,1
51463,19801225,1
51463,19801226,1
51463,19801227,1
51463,19801228,1
51463,19801229,1
51463,19801230,1
51463,19801231,1
51477,19801201,0
51477,19801202,0
51477,19801203,0
51477,19801204,0
51477,19801205,0
51477,19801206,0
51477,19801207,0
51477,19801208,0
51477,19801209,0
51477,19801210,0
51477,19801211,0
51477,19801212,0
51477,19801213,0
51477,19801214,0
51477,19801215,0
51477,19801216,0
51477,19801217,0
51477,19801218,0
51477,19801219,0
51477,19801220,0
51477,19801221,0
51477,19801222,0
51477,19801223,0
51477,19801224,0
51477,19801225,0
51477,19801226,0
51477,19801227,0
51477,19801228,0
51477,19801229,0
51477,19801230,0
51477,19801231,0
51053,19810101,1
51053,19810102,1
51053,19810103,0
51053,19810104,0
51053,19810105,0
51053,19810106,0
51053,19810107,0
51053,19810108,0
51053,19810109,0
51053,19810110,0
51053,19810111,0
51053,19810112,0
51053,19810113,0
51053,19810114,0
51053,19810115,0
51053,19810116,1
51053,19810117,1
51053,19810118,1
51053,19810119,1
51053,19810120,1
51053,19810121,1
51053,19810122,1
51053,19810123,1
51053,19810124,1
51053,19810125,1
51053,19810126,1
51053,19810127,1
51053,19810128,0
51053,19810129,0
51053,19810130,0
51053,19810131,0
51059,19810101,1
51059,19810102,1
51059,19810103,1
51059,19810104,1
51059,19810105,1
51059,19810106,1
51059,19810107,1
51059,19810108,1
51059,19810109,1
51059,19810110,1
51059,19810111,1
51059,19810112,1
51059,19810113,1
51059,19810114,1
51059,19810115,1
51059,19810116,1
51059,19810117,1
51059,19810118,1
51059,19810119,1
51059,19810120,1
51059,19810121,1
51059,19810122,1
51059,19810123,1
51059,19810124,1
51059,19810125,1
51059,19810126,1
51059,19810127,1
51059,19810128,1
51059,19810129,1
51059,19810130,1
51059,19810131,1
51068,19810101,1
51068,19810102,1
51068,19810103,1
51068,19810104,1
51068,19810105,1
51068,19810106,1
51068,19810107,1
51068,19810108,1
51068,19810109,1
51068,19810110,1
51068,19810111,1
51068,19810112,1
51068,19810113,1
51068,19810114,1
51068,19810115,1
51068,19810116,1
51068,19810117,1
51068,19810118,1
51068,19810119,1
51068,19810120,1
51068,19810121,1
51068,19810122,1
51068,19810123,1
51068,19810124,1
51068,19810125,1
51068,19810126,1
51068,19810127,1
51068,19810128,1
51068,19810129,1
51068,19810130,1
51068,19810131,1
51076,19810101,1
51076,19810102,1
51076,19810103,1
51076,19810104,1
51076,19810105,1
51076,19810106,1
51076,19810107,1
51076,19810108,1
51076,19810109,1
51076,19810110,1
51076,19810111,1
51076,19810112,1
51076,19810113,1
51076,19810114,1
51076,19810115,1
51076,19810116,1
51076,19810117,1
51076,19810118,1
51076,19810119,1
51076,19810120,1
51076,19810121,1
51076,19810122,1
51076,19810123,1
51076,19810124,1
51076,19810125,1
51076,19810126,1
51076,19810127,1
51076,19810128,1
51076,19810129,1
51076,19810130,1
51076,19810131,1
51087,19810101,1
51087,19810102,1
51087,19810103,1
51087,19810104,1
51087,19810105,1
51087,19810106,1
51087,19810107,1
51087,19810108,1
51087,19810109,1
51087,19810110,1
51087,19810111,1
51087,19810112,1
51087,19810113,1
51087,19810114,1
51087,19810115,1
51087,19810116,1
51087,19810117,1
51087,19810118,1
51087,19810119,1
51087,19810120,1
51087,19810121,1
51087,19810122,1
51087,19810123,1
51087,19810124,1
51087,19810125,1
51087,19810126,1
51087,19810127,1
51087,19810128,1
51087,19810129,1
51087,19810130,1
51087,19810131,1
51133,19810101,1
51133,19810102,1
51133,19810103,1
51133,19810104,1
51133,19810105,1
51133,19810106,1
51133,19810107,1
51133,19810108,1
51133,19810109,1
51133,19810110,1
51133,19810111,1
51133,19810112,1
51133,19810113,1
51133,19810114,1
51133,19810115,1
51133,19810116,1
51133,19810117,1
51133,19810118,1
51133,19810119,1
51133,19810120,1
51133,19810121,1
51133,19810122,1
51133,19810123,1
51133,19810124,1
51133,19810125,1
51133,19810126,1
51133,19810127,1
51133,19810128,1
51133,19810129,1
51133,19810130,1
51133,19810131,1
51156,19810101,0
51156,19810102,0
51156,19810103,0
51156,19810104,0
51156,19810105,0
51156,19810106,0
51156,19810107,0
51156,19810108,0
51156,19810109,0
51156,19810110,0
51156,19810111,0
51156,19810112,0
51156,19810113,0
51156,19810114,0
51156,19810115,1
51156,19810116,1
51156,19810117,1
51156,19810118,1
51156,19810119,1
51156,19810120,1
51156,19810121,1
51156,19810122,1
51156,19810123,1
51156,19810124,1
51156,19810125,1
51156,19810126,1
51156,19810127,1
